OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
67877,CIRCLE K #4703701,I-24 EXIT 70,Smyrna,TN,460,3.03233333,30.1755249,-85.6243147
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,610,3.499,45.0709967,15.421503
67884,ROADRUNNER FUELS,US-550/SR-544,Aztec,NM,614,3.77566666,36.812011,-107.9990097
67886,MAVERIK #5200,"I-70 BUSINESS, EXIT 25, CR-24",De Beque,CO,800,3.44233333,40.2616116,-103.8007839
67887,AIRLINE CHEVRON,US-61,Kenner                                  ,LA,725,3.099,29.897109,-95.3988156
67890,KUM & GO #0449,US-60/US-71,Neosho,MO,535,3.05566666,36.1329031,-95.9041032
67897,KENT KWIK #273,SR-302 & SR-18,Kermit,TX,710,3.039,32.0300659,-102.1504067
67900,SPRINT FOODS #725,"I-520, EXIT 16/SR-28",Beech Island                            ,SC,135,3.349,33.4925283,-81.9709895
67906,ON THE GO,SR-239,Prescott,KS,400,3.199,51.5841153,-0.0736039
67908,CIRCLE K #2744062,"I-25, EXIT 74",Colorado City,CO,796,3.349,30.1755249,-85.6243147
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,243,3.399,9.7787336,125.4822783
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,90,3.079,42.4736537,-91.344636
67922,EXXON,"I-20, EXIT 44 & US-371 & US-80/US-79",Minden,LA,745,3.399,33.0419332,-97.044021
67924,KUM & GO #0026,"I-90, EXIT 26",Adrian,MN,440,3.19066666,36.1329031,-95.9041032
67925,CHEVRON,US-61,Baton Rouge                             ,LA,600,3.899,51.5065602,-0.0267079
67927,STONES TRUCK STOP,"I-29, EXIT 77/US-212",Watertown,SD,566,3.38233333,44.8914223,-97.0539252
67929,Circle K,SR-574,Plant City,FL,225,3.32566666,30.1755249,-85.6243147
67930,CIRCLE K #2721426,US-98/SR-30A & SR-368,Panama City,FL,145,3.29066666,29.5043588,-98.3685474
67931,Forks 1&23,US-1/US-23/SR-4 & SR-19,Alma                                    ,GA,195,3.599,47.950222,-124.386165
67932,SPRINT MART #4144,US-82/US-45/SR-12 & SR-182,Columbus                                ,MS,576,3.01566666,33.3018952,-87.5696743
67933,SUNOCO,SR-50 & SR-471,Webster,FL,140,3.33566666,42.5946073,-82.7791641
67934,WHISPERING PINES,SR-10,Greensburg                              ,LA,600,3.099,35.2557123,-79.3722503
67935,CIRCLE K #2707610,"I-10, EXIT 26",Milton,FL,155,3.23233333,29.5043588,-98.3685474
67938,TEXACO,"I-84, EXIT 376",Tremonton,UT,835,3.45566666,10.4048559,-75.5239034
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,138,3.36566666,40.5529803,-74.3490638
67940,MARTIN GENERAL STORE,US-22,Ebensburg                               ,PA,14,3.524,40.373533,-78.8742203
67943,LOVES TRAVEL STOP #459,"I-65, EXIT 133 & SR-267",Whitestown,IN,375,3.62233333,41.5092474,-112.0537895
67949,7-ELEVEN #36835,"I-85, EXIT 32",Pelzer,SC,30,3.18233333,36.5756151,128.4761387
67952,CIRCLE K #2707682,"I-75, EXIT 164 & US-17/SR-35",Punta Gorda,FL,225,3.399,29.5043588,-98.3685474
67957,CITGO,US-27,Hialeah,FL,64,3.47233333,42.2279712,-83.1484553
67965,DIAMOND #7,"I-65, EXIT 69",Brewton,AL,715,3.399,-34.0403125,151.1386074
67968,WHITESBURG BP,US-27/SR-16,Whitesburg                              ,GA,18,3.699,33.4863317,-84.907814
67976,KWIK TRIP #587,US-141 & SR-22,Lena,WI,582,3.28233333,44.8875446,-88.0454783
67977,KUM & GO #4127,"I-29, EXIT 127",Sloan,IA,527,3.109,36.1329031,-95.9041032
67994,Pure,US-82/SR-520/SR-135,Willacoochee,GA,10,3.46566666,49.67284,5.17407
68005,WESSON,"I-84, EXIT 22, SR-8, EXIT 22",Waterbury,CT,100,4.179,31.701277,-90.3975928
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,435,3.399,44.3079347,-69.7113116
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,695,3.369,29.5043588,-98.3685474
68012,ROYAL FARMS #120,US-13/CR-16,Greenwood                               ,DE,194,3.259,40.5304936,-111.9827128
68016,Chevron #386730,"I-10, EXIT 139",Phoenix                                 ,AZ,930,3.299,51.5065602,-0.0267079
68017,TEXACO,SR-89,Prescott,AZ,930,3.739,10.4048559,-75.5239034
68020,EXXON,"I-10, EXIT 335/SR-121",Macclenny,FL,75,3.499,33.0419332,-97.044021
68026,MINIT MART #600627,"I-57, EXIT 312",Kankakee,IL,399,3.449,45.599399,-122.6582727
68029,MAPCO #3502,SR-151,Ringgold,GA,285,3.09233333,10.5050375,76.2279653
68030,FIVE STAR EXPRESS,"I-520/SR-415, EXIT 16 & SR-28",Augusta,GA,135,3.499,47.6967041,-117.1822596
68033,CIRCLE K #2703175,"I-520/SR-415, EXIT 9 & SR-56",Augusta,GA,135,3.28233333,30.1755249,-85.6243147
68036,MOBIL,"I-95, EXIT 60",Salisbury,MA,178,3.599,52.4920032,13.4868744
68043,CARROLL MOTOR FUELS,US-40,Middle River,MD,22,3.139,39.3248134,-76.6576734
68048,CASEYS #3961,SR-3 & SR-143,Marcus,IA,527,3.299,38.1552716,-90.5498502
68052,CUBBYS #302,SR-39 & SR-175,Odebolt,IA,319,3.31566666,35.4238083,-83.3199645
68053,KJ TRAVEL CENTER,"US-20, EXIT 310",Idaho Falls,ID,825,3.40733333,45.5800041,-122.5748604
68055,Gallops,US-20,Michigan City,IN,370,3.399,56.1911064,-3.5175507
68062,FARMERS UNION OIL,US-83,Wilton                                  ,ND,390,3.899,47.4989892,-97.3686155
68065,Caseys #4450,US-160,Ulysses                                 ,KS,525,3.399,38.1552716,-90.5498502
68067,PUMP & PANTRY #2,US-30 & US-281,Grand Island,NE,330,3.30733333,40.922422,-98.3465767
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.559,37.2329381,-80.2402368
68081,SHELL,SR-308 & SR-654,Mathews                                 ,LA,725,3.459,-25.2864234,-57.5711678
68093,MARATHON,US-223/CR-52,Adrian,MI,385,3.599,44.8914036,-89.7748098
68102,SUNOCO,ST 17,Carlstadt                               ,NJ,115,3.16233333,42.5946073,-82.7791641
68110,CIRCLE K #4705573,SR-82,Grafton,OH,414,3.749,30.1755249,-85.6243147
68112,QUICK FUEL #3138,"I-35, EXIT 98/CR-26",Saint Paul,MN,448,3.61733333,47.7668511,16.5322392
68113,CIRCLE K #4705571,ST 2,Holland,OH,550,3.549,30.1755249,-85.6243147
68114,BP,US-130,Burlington                              ,NJ,230,3.14566666,51.507825,-0.134197
68116,Circle K #2746335,"I-35, EXIT 22",Minneapolis,MN,448,3.799,30.1755249,-85.6243147
68122,CENEX,SR-11/SR-310,Roseau                                  ,MN,449,3.499,44.0293367,-92.7589878
68124,CIRCLE K #4705587,SR-585 & SR-57,Rittman,OH,249,3.659,30.1755249,-85.6243147
68133,CASEYS #4256,US-71/SR-175,Joplin                                  ,MO,416,3.069,38.1552716,-90.5498502
68151,KUM & GO #0498,SR-125,Rogersville,MO,535,3.05233333,36.1329031,-95.9041032
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.379,41.5092474,-112.0537895
68155,SHEETZ #181,"I-80, EXIT 158 & SR-220",Bellefonte,PA,14,3.729,40.4224159,-86.9123176
68156,A PLUS MINI MARKET,"I-95, EXIT 26",Philadelphia                            ,PA,160,3.999,40.5210275,-79.8137856
68158,SUNOCO,"I-78, EXIT 29A/SR-61",Shoemakersville,PA,90,3.639,42.5946073,-82.7791641
68161,KWIK FILL #390,SR-15 & TABER RD,Blossburg,PA,138,3.684,42.4537006,-75.064674
68165,GOLDEN GATE Fallon,US-50,Fallon,NV,966,3.549,39.4746341,-118.7958831
68167,CIRCLE K #4707628,SR-90 & SR-5,Montezuma,NY,220,3.999,30.1755249,-85.6243147
68169,GOLDEN GATE GOLDEN VALLEY,"US-395, EXIT 73",Reno,NV,966,3.949,37.7967946,-122.42901
68174,MIRABITO #42,"I-81, EXIT 7",Castle Creek,NY,12,3.999,38.5773434,14.8428947
68180,One9 #1374,"I-81, EXIT 143, SR-924",Hazleton,PA,200,3.86233333,39.5897318,-76.0654363
68185,CITGO,US-22/SR-72,Jonestown                               ,PA,70,3.749,42.2279712,-83.1484553
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,200,3.589,41.8242548,-75.6789442
68189,EAGLE EXXON,US-27/SR-29,Dayton,TN,285,3.399,35.5273816,-84.9874013
68191,MARTIN GENERAL STORE # 207,SR-865/I-99 EXIT 41,Altoona                                 ,PA,14,3.539,40.2431285,-77.8941986
68196,CATDADDY MARKET,SR-33,Tazewell,TN,405,3.299,36.4483166,-83.5747077
68211,CEFCO #2005,"I-40, EXIT 73",Amarillo,TX,585,2.869,30.1505952,-85.5916889
68212,CIRCLE K #2723415,"I-26, EXIT 16",Spartanburg,SC,210,3.099,30.1755249,-85.6243147
68215,COWBOY TRAVEL PLAZA,"I-10, EXIT 833",Hamshire,TX,610,2.899,36.1166233,-97.3370147
68217,CIRCLE K #2723881,US-701 & US-501,Conway,SC,46,3.184,29.5043588,-98.3685474
68227,QUARLES #4914,"I-64 EXIT 297, US-13",Chesapeake,VA,130,3.52566666,38.9086205,-76.9312679
68234,CIRCLE K #2723705,"I-81, EXIT 80 & SR-121",Wytheville,VA,65,3.26566666,30.1755249,-85.6243147
68235,JOLLEY #113,"I-91, EXIT 28",Derby,VT,39,3.539,29.2175975,-99.7684626
68236,TEX BEST #506,"I-35, EXIT 84",Dilley                                  ,TX,747,3.099,32.0099343,-102.0754584
68243,PILOT EXPRESS #1173,"I-5, EXIT 135",Tacoma,WA,977,4.599,32.0841924,-110.803068
68245,STRIPES #40705,US-77/SR-374,Combes,TX,665,2.91233333,52.437075,-6.9618733
68253,KENT KWIK #262,"CR-18/I-20, EXIT 80",Monahans,TX,710,2.859,32.4130244,-100.8597663
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.589,41.5092474,-112.0537895
68258,CIRCLE K #2741536,SR-83/CR-1015,Weslaco,TX,639,3.03566666,30.1755249,-85.6243147
68261,STRIPES #2294,US-83 & FM-1120,Leakey,TX,740,2.949,52.437075,-6.9618733
68268,SPEED SMART,"I-10, EXIT 114",Buckeye,AZ,930,3.37233333,48.6565066,24.5827565
68270,MPC #2,US-67 & CR-A,Fredericktown,MO,574,2.99066666,14.5271197,121.0852735
68271,PHOENIX #308,ST 210,Rocky Point                             ,NC,245,3.619,33.4484367,-112.074141
68273,CHISUM TRAVEL CENTER,US-70/US-54,Tularosa,NM,640,2.999,33.5280261,-101.808725
68274,CEFCO #6,SR-6 & SR-7,Marlin,TX,765,2.999,31.6579089,-97.4684778
68276,KWIK STAR #895,US-18/US-63 EXIT 204,New Hampton,IA,565,3.449,42.4620622,-92.2976419
68277,WHITE OAK STATION #15,US-65,Harrison,AR,735,3.599,39.041181,-81.1420016
68279,MACS MARKET #101,ST 22A,Fair Haven                              ,VT,12,3.599,54.4724071,-2.3488792
68282,SUNSTOP #612,US-84,Andalusia,AL,720,3.48566666,47.5220363,12.2579034
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.7303579,33.902767,-96.9448303
68292,GAS N GO,US-280/US-19,Americus,GA,10,3.299,37.2510299,-121.843092
68294,BP,"I-74, EXIT 51",Galesburg,IL,270,3.499,51.507825,-0.134197
68298,MR FUEL #719,"I-80, EXIT 6",Gary,IN,365,3.56566666,9.2932006,123.2761026
68301,LOVES TRAVEL STOP #463,I-10 EXIT 604,Seguin,TX,740,3.179,41.5092474,-112.0537895
68302,FLYING J #493,I-95 EXIT 77,Saint George,SC,42,3.519,38.7905206,-112.0775559
68303,KWIK TRIP #351,SR-13 & SR-64,Medford,WI,295,3.40066666,44.0587262,-92.5278462
68306,BIG D #018,SR-387 & SR-59,Gillette,WY,790,3.459,43.6543787,17.7618105
68311,SUN DO KWIK SHOP,SR-242,Evergreen                               ,NC,63,3.159,34.8086627,-79.1703339
68314,Refuel #313,US-183 & SR-29,Liberty Hill                            ,TX,595,2.909,-30.2736754,116.6649727
68315,SHELL,"I-40, EXIT 200 & SR-99",Seminole,OK,483,2.859,-25.2864234,-57.5711678
68316,CIRCLE K #2723622,"I-75, EXIT 345",Ringgold,GA,285,3.07566666,30.1755249,-85.6243147
68319,HOLIDAY STATIONSTORE #2746484,US-61 & US-10,Hastings,MN,448,3.569,61.1405592,-149.9512868
68321,Big's #304,"I-35, EXIT 141",Moore,TX,740,2.999,5.35844,-8.81011
68332,CIRCLE K #2701526,"I-40, EXIT 208",Colfax,NC,65,2.95733333,30.1755249,-85.6243147
68335,PILOT #481,"I-75, EXIT 20",Mc Donald,TN,285,3.599,35.9647172,-78.9081911
68339,LOVES TRAVEL STOP #464,"I-10, EXIT 523 & US-87",Comfort,TX,740,3.21233333,41.5092474,-112.0537895
68343,HUTCH'S #119,I-40 EXIT 40,Elk City,OK,483,2.969,36.6506396,-83.6213029
68347,ENERGY EXPRESS TRAVEL CENTER,I-70 EXIT 247,Saint Louis,MO,540,2.909,38.6732601,-90.2025998
68348,HOT SPOT #6007,"I-85, EXIT 80",Spartanburg                             ,SC,210,3.089,37.1275968,-82.91655
68349,SAPP BROS TRAVEL CENTER,"US-75, EXIT 116",Le Mars,IA,527,3.269,41.366671,-89.1521604
68350,JOAQUIN QUICK STOP,US-84,Joaquin,TX,618,3.43233333,37.8116253,-121.234856
68359,LOVES TRAVEL STOP #466,"I-78, EXIT 65",Jasper,AL,615,3.55566666,41.5092474,-112.0537895
68360,A PLUS MINI MARKET,"I-95, EXIT 19",Philadelphia                            ,PA,160,4.049,40.5210275,-79.8137856
68362,RUTTERS #5,US-30 & SR-997,Fayetteville,PA,70,3.859,51.5072531,-0.4560807
68364,Maplefields,"I-89, EXIT 19",Saint Albans                            ,VT,39,3.539,52.2491678,0.8316574
68366,MARATHON,US-68/SR-80,Russellville,KY,460,3.199,44.8914036,-89.7748098
68367,LOVES TRAVEL STOP #447,"I-10 E, EXIT 0",Anthony,TX,640,3.449,41.5092474,-112.0537895
68375,PILOT #491,"I-81, EXIT 251 & US-11",Harrisonburg,VA,185,3.659,35.964616,-78.9081582
68377,PILOT #4568,I-20 EXIT 11,Graniteville,SC,135,3.39233333,37.2998976,-80.0106513
68378,PILOT TRAVEL CENTERS #596,I-69 EXIT 196,Smiths Creek,MI,342,3.959,39.6975708,-86.185134
68381,Fast Stop Travel Centers #2241,US-26 S & SR-39,Blackfoot,ID,825,3.999,39.2520993,-112.1097535
68382,QUIKTRIP #766,US-29 & SR-316,Dacula,GA,18,3.32066666,36.129261,-96.005979
68386,KWIK TRIP #884,US-45 & SR-22,Clintonville,WI,582,3.559,44.0587262,-92.5278462
68394,CHEVRON,"I-84, EXIT 343/CR-104",Ogden,UT,835,3.44233333,51.5065602,-0.0267079
68396,TOOT N TOTUM #44,SR-287 E/CR-335 N,Amarillo,TX,585,3.04233333,35.1639301,-101.8491722
68403,RUTTERS #16,"I-83, EXIT 10 & SR-214",York,PA,70,4.199,51.5074029,-0.4564613
68405,PILOT TRAVEL CENTER #1028,"I-45, EXIT 178/US-79 N",Buffalo,TX,765,3.549,26.6670119,-80.7163298
68406,TOOT N TOTUM #114,US-385/US-54,Dalhart,TX,585,3.199,35.1639301,-101.8491722
68417,7-ELEVEN #42072,"I-20, EXIT 599/SR-281",Longview                                ,TX,766,3.20733333,35.8552736,128.6498135
68419,ROAD RANGERS #270,"I-35, EXIT 114/SR-462",Moore,TX,740,3.169,43.5587463,-72.7109953
68420,SHELBINA Phillips 66,US-36 & SR-15,Shelbina,MO,494,3.099,39.7007331,-92.0390473
68421,STRIPES,US-77,Refugio,TX,625,3.074,52.437075,-6.9618733
68424,MAVERICK TRAVEL CENTER,"I-20, EXIT 386/US-281",Santo                                   ,TX,637,3.099,32.4030883,-98.7881871
68428,STRIPES #40519,US-90/CR-1023,Uvalde,TX,740,3.359,52.437075,-6.9618733
68432,PAPA ROCK,US-79/SR-76,Clarksville,TN,460,3.199,-1.3966348,-78.4265133
68434,Circle K #2741789,"I-30, EXIT 98 & US-270",Malvern,AR,695,3.439,29.5043588,-98.3685474
68440,EXPRESS GAS,"I-40, EXIT 2A/US-51",Memphis                                 ,TN,435,2.979,41.482258,-81.7378719
68441,QUIKTRIP #1106,US-76,Anderson,SC,30,2.959,13.8341363,-88.7256393
68444,Sunoco,US-30,Roebling,NJ,160,3.159,42.5946073,-82.7791641
68446,J J OIL #07,US-160,Ulysses,KS,525,3.399,40.7957183,-85.817846
68447,JUMPIN JACKS 419,SR-161,Rockport                                ,IN,487,3.999,-33.7122237,151.0774648
68451,CASEYS #3439,US-63,Lime Springs,IA,433,3.56566666,33.6815873,-86.7168884
68453,Marathon,US-82/US-27,Cuthbert,GA,10,3.699,44.8914036,-89.7748098
68458,SPEEDWAY #6278,"I-96, EXIT 16",Coopersville,MI,456,3.599,33.9617301,-118.453231
68462,CHEVRON,SR-24 & SR-660,Houma                                   ,LA,623,3.099,51.5065602,-0.0267079
68465,LOVES TRAVEL STOP #470,"I-75, EXIT 451",Jasper,FL,10,3.32733333,41.5092474,-112.0537895
68466,KWIK TRIP #462,SR-11 & SR-83,Burlington,WI,444,3.274,44.0587262,-92.5278462
68468,SHELL,SR-193/SR-163 & CR-26,Theodore,AL,715,3.039,-25.2864234,-57.5711678
68469,8 MILE STORE,"US-64/I-40, EXIT 127",Conway,AR,695,3.399,35.0774147,-92.3050575
68471,B LINE SHELL,SR-710,Jupiter                                 ,FL,140,3.95733333,-0.5009521,36.3148926
68476,CREEK TRAVEL PLAZA,"I-65, EXIT 54",Atmore,AL,715,3.13566666,33.0004318,-80.0906795
68480,KUM & GO #0414,US-212/SR-265,Springdale,AR,645,3.14233333,36.1329031,-95.9041032
68482,PETRO-CANADA,HWY 91,Delta                                   ,BC,800,4.59452716,44.1986157,-79.659707
68493,FAST TRACK 427,"I-10, EXIT 225/US-19",Lamont,FL,20,3.739,-37.6833352,145.5322768
68499,DUBOIS TRAVEL STOP,I-15 & MAIN,Dubois                                  ,ID,825,4.299,43.5342895,-109.6373276
68506,WARRIOR RIDGE,US-22 & SR-3035,Ashland,PA,14,3.699,40.542571,-78.031949
68511,PWI #675,I-10/US-85/US-180 EXIT 155 & SR-227,Vado,NM,640,2.949,-6.2336662,106.8866389
68512,BP,US-29/SR-154,Palmetto                                ,GA,18,3.249,51.507825,-0.134197
68518,CHEVRON,SR-243,Gordon                                  ,GA,85,3.359,51.5065602,-0.0267079
68520,SPEED GAS,SR-56,Rosenhayn                               ,NJ,150,3.459,41.9590552,12.5845741
68522,MINIT MART #600632,"I-474, EXIT 9 & SR-29",Pekin,IL,368,3.739,45.599399,-122.6582727
68524,Coastal Fuel,US-421,Wilmington                              ,NC,245,3.399,29.8362019,-95.6403744
68531,CASEYS #2845,"SR-150, I-380, EXIT 41",Urbana,IA,380,3.449,38.1552716,-90.5498502
68535,CASEYS #3295,SR-35 & SR-27,Prairie Du Chien,WI,420,3.499,33.6811021,-86.7205826
68542,EXCELL FUELS,SR-5,Buffalo,NY,38,3.999,-22.0291524,-42.3603959
68549,GOOD 2 GO #212,US-310/SR 789,Lovell,WY,780,3.657,44.5017725,26.0650507
68559,KUM & GO #0779,"I-35, EXIT 92 & US-136",Bethany,MO,320,2.95566666,36.1329031,-95.9041032
68562,CHEVRON,SR-3235,Galliano                                ,LA,725,3.499,51.5065602,-0.0267079
68572,FOOD N FUN #17,US-90 & SR-83 & CR-605,New Iberia                              ,LA,730,3.067,51.2932616,12.3810281
68581,CHEVRON #308195,"I-82, EXIT 58/US-12 & SR-223",Granger,WA,977,4.499,50.3822664,5.7314713
68588,SHELL,"US-202, EXIT 16",Orange,MA,175,3.649,-25.2864234,-57.5711678
68592,Sprint Food #742,US-25/SR-121,North Augusta                           ,SC,135,3.159,49.976597,36.2499326
68593,ONE9 #1285,"I-20, EXIT 386 & US-281",Santo,TX,575,2.924,27.5282175,-82.5123545
68594,CIRCLE K #2723796,SR-S-8-33 & SR-S-8-119,Charleston,SC,42,3.199,30.1755249,-85.6243147
68598,7-ELEVEN #41032,US-84 & US-259,Mount Enterprise,TX,618,3.349,39.1369629,-77.7237785
68613,SHEETZ #236,SR-441 & SR-772,Marietta,PA,70,3.389,40.4214583,-86.912092
68622,PILOT #474,"I-79, EXIT 67 & SR-19",Sutton,WV,44,3.86566666,37.3323199,-78.9705945
68623,FLYING J TRAVEL PLAZA #304,"I-469, EXIT 19 & US-30",New Haven,IN,370,3.859,44.4710928,-93.2946643
68624,PILOT #586,"I-10, EXIT 69 & SR-63",Moss Point                              ,MS,715,3.459,53.9196097,-122.8106795
68625,FLYING J #470 HUDSON,"I-94, EXIT 10 & US-65",Roberts,WI,450,3.559,42.7623374,-71.4050178
68630,DOWNSTREAM Q STORE,US-166/US-400,Joplin,MO,277,3.199,37.0029916,-94.6153779
68634,PETRO-CANADA,"HWY-111, EXIT 3",Dartmouth,NS,100,3.92467152,44.1986157,-79.659707
68639,PETRO-CANADA,QEW-2,Calgary,AB,50,4.07143281,44.1986157,-79.659707
68641,PETRO-CANADA,HWY-37,Kitwanga,BC,850,4.48307714,44.1986157,-79.659707
68643,SHELL,"I-95, EXIT 58 & US-13",Wade,NC,63,3.199,-25.2864234,-57.5711678
68650,MARATHON,"I-75, EXIT 8",Cincinnati                              ,OH,300,3.899,44.8914036,-89.7748098
68653,KWIK TRIP #679,"I-43, EXIT 128 & SR-42",Sheboygan,WI,444,3.21566666,44.0587262,-92.5278462
68659,KWIK TRIP #659,"US-52, EXIT 56 & CR-22",Rochester,MN,515,3.549,44.0587262,-92.5278462
68663,LOVES TRAVEL STOP #474,US-85/US-2 & CR-6,Williston,ND,273,3.519,41.5092474,-112.0537895
68671,CASEYS #2969,US-81 & RD F,Fairmont,NE,350,3.28233333,38.1552716,-90.5498502
68672,24 NORTH MOBIL,"I-495, EXIT 7A & SR-24, EXIT 14B",Bridgewater,MA,175,3.699,40.7092656,-73.7228859
68674,TEXACO,US-290 & SR-696,Elgin                                   ,TX,595,3.099,10.4048559,-75.5239034
68685,QUICK FUEL #2403,"I-29/I-35/SR-71, EXIT 5B",Kansas City,MO,400,3.344,-25.7438427,28.1792205
68689,CHEVRON,"I-10, EXIT 59 & SR-395",Roanoke                                 ,LA,690,3.609,51.5065602,-0.0267079
68690,MARATHON,US-30 & SR-30,Mansfield,OH,315,3.499,44.8914036,-89.7748098
68692,DANDY MINI MART #57,SR-14,Horseheads,NY,190,3.899,42.1892962,-76.8338133
68693,SUPER STOPS,SR-70 & SR-308,Belle Rose,LA,623,3.499,4.6619499,-74.075397
68696,STRIPES #40800,FM-351 & US-181,Beeville,TX,625,3.01566666,52.437075,-6.9618733
68697,STRIPES #40915,"I-35, EXIT 8 & SR-20 & FM-1472",Laredo,TX,693,2.979,52.437075,-6.9618733
68698,GAS N WASH,"I-80, EXIT 145 & SR-84",Mokena,IL,365,3.499,41.5991964,-88.0062164
68702,QUIKTRIP #1120,"I-85, EXIT 90 & SR-105",Gaffney,SC,210,3.19066666,13.8341363,-88.7256393
68708,LOVES TRAVEL STOP #476,"I-80, EXIT 292 & SR-130",Davenport,IA,270,3.86233333,41.5092474,-112.0537895
68722,Pilot #140,US-40/US-191,Roosevelt,UT,835,3.759,40.8411567,-73.7839505
68730,KENT KWIK #315,SR-158 & FM-1788,Midland,TX,710,3.43733333,31.4878709,-100.468609
68733,PETRO-CANADA,TCH/HWY 11,Cochrane                                ,ON,460,3.70183709,44.1986157,-79.659707
68734,LOVES TRAVEL STOP #478,"I-15, EXIT 113",Idaho Falls,ID,825,3.75566666,41.5092474,-112.0537895
68737,KWIK TRIP #691,"I-39, EXIT 161",Stevens Point,WI,395,3.559,44.5342232,-89.5758463
68738,CASEYS #2316,US-136/SR-5 & SR-5,Unionville,MO,320,3.214,36.0741872,-78.5870103
68740,Certified Oil #400352,US-20 & SR-510 & SR-101,Clyde,OH,550,3.379,41.1203323,-80.7673744
68742,ARTESIA #401,SR-82 & SR-285,Artesia,NM,593,3.439,33.874453,-118.18889
68796,MR FUEL #731,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.699,9.2932006,123.2761026
68798,PILOT DEALER #1179,SR-189,Nogales,AZ,980,4.249,35.3184086,-78.5757768
68803,SHELL,"I-45, EXIT 152",Madisonville                            ,TX,670,3.18233333,-25.2864234,-57.5711678
68806,SHELL,US-90,Westwego                                ,LA,725,3.06566666,-25.2864234,-57.5711678
68814,TA HOLBROOK,"I-40/US-180, EXIT 283",Holbrook,AZ,580,3.65566666,34.9048468,-110.2104425
68815,LOVES TRAVEL STOP #471,"I-35, EXIT 127 & FM-471",Natalia,TX,740,3.203,41.5092474,-112.0537895
68821,Joe's Kwik Mart #473,CR-139,Lancaster,NY,38,3.799,32.7443667,-80.0380847
68822,CASEYS #3919,"I-35/US-50, EXIT 148 & SR-131",Lebo,KS,400,3.089,-37.5435575,145.0123845
68823,FRIENDS FOOD MART,SR-13,Mansfield                               ,OH,249,4.199,30.4566772,-91.0680471
68824,EXPRESSWAY,SR-60 & CR-9,Heron Lake,MN,425,3.299,24.8987134,121.2548822
68826,HIGHWAY SERVICE,US-44,Seekonk                                 ,MA,175,3.319,42.5881862,-83.0314786
68828,CIRCLE K #2721540,US-78 & SR-15,New Albany,MS,435,3.759,30.1755249,-85.6243147
68831,KWIK TRIP #896,SR-65 & CR-J,Minneapolis,MN,451,3.599,44.0587262,-92.5278462
68836,Corner Market #160,US-60,Pampa,TX,585,3.399,64.147938,-21.9419726
68839,CHOCTAW TRAVEL PLAZA #641,US-69/SR-43,Stringtown,OK,560,3.159,34.005192,-94.7402634
68840,LOVES TRAVEL STOP #475,"I-20/US-84, EXIT 242 & FM-142",Sweetwater,TX,575,3.189,41.5092474,-112.0537895
68841,PILOT TRAVEL CENTER #575,"I-95, EXIT 1",Saint Marys,GA,75,3.599,43.1215756,-71.4808431
68843,PILOT #467,"I-37, EXIT 125",San Antonio                             ,TX,740,3.399,35.9648593,-78.9082357
68844,FLYING J #553,"I-10, EXIT 259",Fort Stockton                           ,TX,710,3.659,38.7908289,-112.0766531
68845,PILOT TRAVEL CENTER #4651,"I-95, EXIT 4",Skippers,VA,180,3.799,26.6664753,-80.7168171
68847,CIRCLE K #2741553,US-190/US-183 & US-281,Lampasas                                ,TX,595,2.759,30.1755249,-85.6243147
68848,CIRCLE K #2741328,"I-35, EXIT 328 & FM-2063",Hewitt                                  ,TX,765,2.86566666,30.1755249,-85.6243147
68849,Circle K #2706632,US-80/SR-8 & CR-480,Selma,AL,720,3.699,30.1755249,-85.6243147
68855,FLYING J #861,"TCH 1, EXIT 168",Hope,BC,800,5.1212761,33.9027658,-96.9448367
68860,PETRO STOP #394,"I-35, EXIT 101 & FM-140",Pearsall,TX,740,3.53566666,33.4085455,-112.0111021
68861,KWIK TRIP #733,SR-76/SR-44,Caledonia,MN,515,3.49066666,44.0587262,-92.5278462
68864,QUICK FUEL #3190,"I-75, EXIT 68",Dayton,OH,317,3.67733333,18.5984307,98.9708132
68865,QUICK FUEL #3192,"I-275, EXIT 42B & SR-747",Cincinnati,OH,300,3.25233333,48.2269842,15.3437968
68874,QUIKTRIP #492,"I-10, EXIT 114 & SR-85",Buckeye,AZ,930,3.369,34.8628049,-82.2789611
68875,SHEETZ #512,"I-40, EXIT 203 & SR-66",Kernersville,NC,65,2.844,40.5752282,-76.9396017
